2020-06-14,BG,-22,66,-13,-4,-3
2020-06-15,BG,-15,41,-5,-16,1
2020-06-16,BG,-23,11,-8,-18,2
2020-06-17,BG,-16,36,1,-19,1
2020-06-18,BG,-17,39,-1,-19,0
2020-06-19,BG,-18,24,-9,-19,-1
2020-06-20,BG,-20,30,0,-10,-3
2020-06-21,BG,-22,55,-12,-10,-4
2020-06-22,BG,-19,26,-8,-19,1
2020-06-23,BG,-23,6,-11,-20,2
2020-06-24,BG,-13,41,-3,-19,1
2020-06-25,BG,-14,55,3,-20,-1
2020-06-26,BG,-17,30,-5,-20,-1
2020-06-27,BG,-20,35,8,-13,-3
2020-06-28,BG,-22,71,-5,-8,-7
2020-06-29,BG,-16,40,-7,-19,-1
2020-06-30,BG,-19,28,-1,-20,-1
2020-07-01,BG,-16,41,4,-21,-1
2020-07-02,BG,-16,68,9,-20,-2
2020-07-03,BG,-22,20,-5,-21,-1
2020-07-04,BG,-22,32,15,-14,-3
2020-07-05,BG,-23,55,-6,-10,-5
2020-07-06,BG,-18,40,0,-20,-1
2020-07-07,BG,-19,19,-5,-21,0
2020-07-08,BG,-14,47,3,-21,-1
2020-07-09,BG,-16,54,0,-22,-2
2020-07-10,BG,-21,28,-10,-21,-1
2020-07-11,BG,-23,30,8,-15,-3
2020-07-12,BG,-24,61,4,-12,-7
2020-07-13,BG,-16,39,-3,-22,0
2020-07-14,BG,-19,27,-1,-23,0
2020-07-15,BG,-15,45,0,-23,0
2020-07-16,BG,-16,45,-4,-25,-1
2020-07-17,BG,-21,24,-4,-24,0
2020-07-18,BG,-29,4,-5,-18,0
2020-07-19,BG,-20,62,-3,-12,-4
2020-07-20,BG,-12,53,-2,-23,-1
2020-07-21,BG,-18,37,-2,-24,0
2020-07-22,BG,-14,50,-1,-24,-1
2020-07-23,BG,-18,58,-1,-25,-1
2020-07-24,BG,-19,31,-8,-24,0
2020-07-25,BG,-24,33,1,-17,-3
2020-07-26,BG,-18,72,-1,-11,-6
2020-07-27,BG,-14,50,2,-24,0
2020-07-28,BG,-18,38,-3,-26,0
2020-07-29,BG,-14,52,0,-27,0
2020-07-30,BG,-14,64,-3,-31,0
2020-07-31,BG,-21,35,-12,-31,0
